timestamp,source,category,title,상태
2026-05-06 11:15,AI Refined,정치 좌파 관점,"이화영 '검찰 술자리' 폭로, 검찰의 진실 은폐 논란 전말은?",완료
2026-05-06 11:15,AI Refined,보조금/지원금/복지,"2024 숨겨진 정부지원금, 내가 받을 수 있는 복지 혜택 총정리!",완료
2026-05-06 11:15,AI Refined,예적금/특판,"5월 특판 예금 금리, 지금 놓치면 억울할 초고금리 상품은?",완료
2026-05-06 11:15,AI Refined,연금/시니어,"국민연금 개혁 비상, 당신의 노후는 안전한가? 은퇴 전 필수 점검 사항!",완료
2026-05-06 11:15,AI Refined,부동산/청약,"서울 월세 25만원, 풀옵션 이 가격에? 놓치면 후회할 꿀팁 대방출!",완료
2026-05-06 11:15,AI Refined,세금/절세,"5월 종합소득세 신고, 놓치면 세금 폭탄! 100만원 돌려받는 절세 꿀팁!",완료
2026-05-06 11:15,AI Refined,도파민/이슈,"멧갈라 제니 파격 노출 의상, 해외 반응은 충격적! 논란의 중심에 선 이유?",완료
2026-05-06 11:15,AI Refined,네이트판 인기 스토리,"이모들한테 4만원도 못쓰는 남편, 이혼만이 답일까요? 충격 스토리",완료
2026-05-06 11:31,AI Refined,정치 우파 관점,"국민의힘 공천 난맥상, 2026 지방선거 필패 시나리오?",완료
2026-05-06 11:31,AI Refined,정치 좌파 관점,"검찰 조작 수사 실체 드러나나? 특검 추진 불가피, 이재명 정책 방어선은?",완료
2026-05-06 11:31,AI Refined,보조금/지원금/복지,"전세사기 4만명 피해, LH 매입·금융지원 폭탄! 내가 받을 수 있는 구제책은?",완료
2026-05-06 11:31,AI Refined,예적금/특판,"은행이 숨겨둔 고금리 특판 예적금, 놓치면 평생 후회! 지금 바로 확인하세요",완료
2026-05-06 11:31,AI Refined,연금/시니어,"20년 노후 전문가의 경고! 은퇴 후 연금, '이것' 없으면 늦습니다",완료
2026-05-06 11:31,AI Refined,부동산/청약,"월세 25만원 풀옵션, 청년들 눈 뒤집힌 이유? 2024년 역대급 부동산 숨은 꿀팁",완료
2026-05-06 11:31,AI Refined,세금/절세,세금 폭탄 피하고 환급액 2배 만드는 마법? 2024년 종합소득세 절세 비법 대공개,완료
2026-05-06 11:31,AI Refined,도파민/이슈,멧갈라 제니-카리나 역대급 비하인드! SM 총독부돌 논란에 하이브 감다뒤까지?,완료
2026-05-06 11:31,AI Refined,네이트판 인기 스토리,이모한테 4만원도 못 쓰는 남편과 이혼? 결혼해서 고생하는 친구들 정떨어지는 이유,완료
2026-05-06 02:33,AI Refined,MZ/경제,'좋아요' 중독이 당신의 통장을 갉아먹는 진짜 이유? MZ세대 '보여주기식 소비'의 함정,완료
2026-05-06 02:33,AI Refined,MZ/심리,나는 왜 항상 불안할까? 인스타가 당신의 '디지털 자존감'을 파괴하는 3가지 방식,완료
2026-05-06 02:33,AI Refined,MZ/커리어,연봉 1억도 망가진다? 인플루언서가 절대 말하지 않는 'SNS 후유증',완료
2026-05-06 02:33,AI Refined,AI/투자,"AI 금융 비서의 비밀: 2025년, 내 자산이 '자동으로' 늘거나 녹는 이유",완료
2026-05-06 02:33,AI Refined,AI/커리어,"구글, 애플이 당신의 '미래 직업'을 예측한다? 넥스트 AI 시대, '인간 경쟁력' 강화 전략",완료
2026-05-06 02:33,AI Refined,AI/소비,"알고리즘 함정: AI가 당신의 '취향'을 조종한다? 초개인화 시대, 호갱 안 되는 소비 시크릿",완료
2026-05-06 02:33,AI Refined,AI/경제,"코스피 7000 시대, AI가 몰고 올 '벼락 부자/벼락 거지'의 경계",완료
2026-05-06 02:33,AI Refined,관계/재테크,"혼밥족 100만 시대, 외로움은 '새로운 빈곤'이다? 당신의 숨겨진 '관계 자본' 찾는 법",완료
2026-05-06 02:33,AI Refined,관계/가족,4만원 때문에 이혼 위기? MZ세대가 놓치는 '관계 자본'의 치명적 가치,완료
2026-05-06 02:33,AI Refined,관계/커리어,평생 월급 보장해 줄 '신뢰 네트워크' 구축법: 당신의 '관계 자산'은 얼마입니까?,완료
2026-05-06 02:33,AI Refined,관계/노후,"아무도 믿지 못하는 사회, 당신의 '노후'를 파괴한다? 고립 극복 '미래형 커뮤니티' 지도",완료
2026-05-06 02:33,AI Refined,관계/가족,시댁 행사 스트레스? '관계 자본'으로 바꾸는 현명한 가족 관리 비법,완료
2026-05-06 02:33,AI Refined,건강/육아,"성조숙증 판정, 우리 아이 키 멈출까? '조기 진단'이 중요한 진짜 이유",완료
2026-05-06 02:33,AI Refined,부동산/청년,월세 25만원 풀옵션의 함정: 청년들이 모르는 '숨겨진 기회비용',완료
2026-05-06 02:33,AI Refined,MZ/문화심리,'제니 멧갈라' 속 감춰진 진실: MZ세대 '나도 모르게' 비교 강박에 빠지는 이유,완료
2026-05-06 14:01,AI Refined,AI/미래경제,AI 전력 '하마'가 내 전기요금 폭탄 만드는 이유? 2025 당신의 주머니를 노린다!,완료
2026-05-06 14:01,AI Refined,AI/뷰티/건강,이 앱 하나로 피부 나이 5년 되돌린다고? AI 초개인화 스킨케어의 배신,완료
2026-05-06 14:01,AI Refined,AI/육아/건강,미국 연구진 '성장기 중금속 노출' 충격 결과: AI로 내 아이 발달 지킬 3가지 습관,완료
2026-05-06 14:01,AI Refined,국제정세/경제,"트럼프 재집권, 이란 봉쇄로 '이것' 가격 2배 폭등 예고? 서민 경제 직격탄 시나리오",완료
2026-05-06 14:01,AI Refined,인구변화/부동산,"초저출산 대한민국, '이 아파트'는 금값 된다? 인구 소멸 시대의 숨겨진 부동산 블루칩",완료
2026-05-06 14:01,AI Refined,기후변화/경제,"기후변화 '불의 세금' 상륙 임박! 당신의 자동차, 아파트 값 떨어지는 진짜 이유?",완료
2026-05-06 14:01,AI Refined,기업/투자/경제,"카카오게임즈, 라인야후 '먹튀 논란' 끝나지 않았다? 소액 주주가 알아야 할 기업 지배구조의 민낯",완료
2026-05-06 14:01,AI Refined,경제/미래전략,"월급 200만원 시대, '해외 인재' 놓치면 당신의 노후가 위험하다? 한국 경제의 숨은 적",완료
2026-05-06 14:01,AI Refined,관계/사회심리,남자들이 '국제결혼' 타령하는 진짜 이유? K-연애 시장의 숨겨진 위기 신호,완료
2026-05-06 14:01,AI Refined,관계/라이프스타일/AI,"결혼 5년차, '밥 문제'로 이혼 직전? 당신의 부부 관계를 살리는 AI 식단 비서 도입 후기",완료
2026-05-06 14:01,AI Refined,관계/심리,나는 왜 '나쁜 남자'에게 끌릴까? 심리학자가 말하는 '관계 도파민 중독' 탈출법 3가지,완료
2026-05-06 14:01,AI Refined,관계/심리,남편의 '갑질 행동' 무심코 넘기면 평생 후회한다? 건강한 관계를 위한 '경계선' 지키기,완료
2026-05-06 14:01,AI Refined,관계/디지털심리,SNS 팔로워 10만인데 왜 외로울까? '진짜 우정' 찾는 디지털 커뮤니티 실험 30일,완료
2026-05-06 14:01,AI Refined,문화/사회심리,제니 '멧갈라' 역대급 논란 의상? 전문가가 분석한 '패션 정치학'의 민낯,완료
2026-05-06 14:01,AI Refined,AI/재테크,당신은 'AI 호갱'인가 'AI 부자'인가? 나만의 AI 금융 비서 만드는 3단계,완료
2026-05-07 02:34,AI Refined,미래예측/AI활용,AI가 당신의 '잠재된 천재성'을 깨우는 법: 2025년 개인별 학습 혁명 시나리오,완료
2026-05-07 02:34,AI Refined,미래직업/개인최적화,"'디지털 영토' 확장 시대, 당신의 데이터가 억대 연봉으로 바뀌는 숨겨진 전략 3가지",완료
2026-05-07 02:34,AI Refined,노마드라이프/라이프스타일,"월세 25만원, 이젠 '디지털 노마드' 필수템! 당신의 주거비용을 '여행 자금'으로 바꾸는 법",완료
2026-05-07 02:34,AI Refined,미래직업/자기계발,"'평생 직업'은 끝났다? AI 시대, 은퇴 없는 '프로젝트 인생'으로 전환하는 7가지 기술",완료
2026-05-07 02:34,AI Refined,주식/재테크,코스피 '블루오션 개미' 군단이 몰려오는 진짜 이유: 당신만 몰랐던 '외국인 투자법',완료
2026-05-07 02:34,AI Refined,미니멀라이프/웰니스,'쇼핑 금지'가 당신의 삶을 구원하는 법: 하이엔드 미니멀리스트의 '진짜 럭셔리' 비법 5가지,완료
2026-05-07 02:34,AI Refined,디지털웰빙/심리학,SNS '좋아요' 대신 '진짜 행복'을 사는 법: 당신의 '관계 자본'을 재정의하는 디지털 디톡스,완료
2026-05-07 02:34,AI Refined,지속가능성/웰니스,'쓰레기 제로'를 넘어 '스트레스 제로': 환경 친화적 삶이 당신의 통장과 멘탈을 살리는 과학적 이유,완료
2026-05-07 02:34,AI Refined,관계심리학/커뮤니티,"'외로움'은 이제 선택 사항이 아니다: 디지털 시대, 당신의 '사회적 자본' 10배 키우는 비밀 커뮤니티 지도",완료
2026-05-07 02:34,AI Refined,관계심리학/소통기술,4만원 때문에 이혼 위기? '관계 도파민' 중독에서 벗어나 '영원한 관계' 만드는 뇌 과학의 비밀,완료
2026-05-07 02:34,AI Refined,관계심리학/사회자본,"AI 시대, 고립되지 않는 당신의 '평생 친구' 만드는 법: 신뢰 네트워크 구축 3단계 전략",완료
2026-05-07 02:34,AI Refined,관계심리학/소통기술,시댁/직장 스트레스? '경계선 설정' 한 방으로 '관계 에너지' 200% 충전하는 대화 기술,완료
2026-05-07 02:34,AI Refined,관계심리학/자기계발,"'돌싱' 낙인, 이제 그만! 편견 깨고 '진짜 나'로 행복 찾는 관계 리부트 플랜",완료
2026-05-07 02:34,AI Refined,펫팸족/웰니스,'펫로스 증후군' 극복 넘어: 당신의 마음을 치유하고 '사회적 관계' 확장하는 법,완료
2026-05-07 02:34,AI Refined,건강/웰니스,난임 여성에게 '이 식단'이 기적을? 질 내 환경 개선으로 임신 성공률 높이는 비밀,완료
2026-05-07 13:59,AI Refined,미래 사회의 불편한 그림자,"AI 보이지 않는 감시, 당신의 '국가 기밀'까지 팔려나가는 소름 돋는 진실?",완료
2026-05-07 13:59,AI Refined,미래 사회의 불편한 그림자,"유튜브, 넷플릭스가 한국에서 몰래 뜯어가는 '이 돈'..당신만 모르는 '디지털 세금 폭탄'의 진실",완료
2026-05-07 13:59,AI Refined,미래 사회의 불편한 그림자,배민 매일 시키면 '뇌 기능' 망가진다? 초개인화 알고리즘이 당신을 '행복한 바보'로 만드는 비밀,완료
2026-05-07 13:59,AI Refined,MZ세대의 은밀한 반란,강남 월세 300만원 시대! '내 집 마련' 꿈 포기한 MZ세대가 '이것'에 올인하는 진짜 이유,완료
2026-05-07 13:59,AI Refined,넥스트 팬데믹 (경제적),코인 과세 7개월 남았다! '이것' 모르면 내년 세금 폭탄 2배 맞는 긴급 재테크 전략,완료
2026-05-07 13:59,AI Refined,넥스트 팬데믹 (건강/사회적),매일 8시간 못 자면 '심장마비' 2배? 달걀 1개가 막는 '뇌 노화 팬데믹'의 충격적 진실,완료
2026-05-07 13:59,AI Refined,MZ세대의 은밀한 반란,이혼 후 '행복 만족도' 급증? MZ세대가 '비혼' 넘어 '비연애 독신' 택하는 소름 돋는 이유,완료
2026-05-07 13:59,AI Refined,넥스트 팬데믹 (사회적),"노숙자 '급증' 서울 통계의 함정! 당신도 모르는 '그림자 노숙자'의 비극, 다음은 당신 차례?",완료
2026-05-07 13:59,AI Refined,미래 사회의 불편한 그림자,AI가 당신의 '노동 가치'를 산정한다? 배달 기사 넘어 '전문직' 월급 깎이는 소름 돋는 비밀,완료
2026-05-07 13:59,AI Refined,넥스트 팬데믹 (건강/사회적),2026 다이어트 약 '이것' 없으면 평생 살 못 뺀다? 최신 연구가 밝힌 '비만 유전자' 뒤집는 법,완료
2026-05-07 13:59,AI Refined,미래 사회의 불편한 그림자,챗GPT 의존이 '디지털 치매' 유발한다? 뇌 과학자가 경고하는 당신의 '사고력 침식' 징후 3가지,완료
2026-05-07 13:59,AI Refined,넥스트 팬데믹 (사회적/건강),초미세먼지보다 무서운 '정신 건강 팬데믹': 한국 2030 '번아웃 국가' 되는 뇌 과학적 이유,완료
2026-05-07 13:59,AI Refined,MZ세대의 은밀한 반란,명품 소비 대신 '이것'에 꽂힌 MZ 부자들: '환경 가치'가 당신의 '사회적 지위'를 바꾸는 법,완료
2026-05-07 13:59,AI Refined,미래 사회의 불편한 그림자,데이팅 앱의 '조작 결혼식'? 당신의 이상형을 '만들어 파는' 소름 돋는 알고리즘의 진실,완료
2026-05-08 09:12,AI+Data Refined,부동산/투자,코스피 폭락! '이 아파트' 현금 부자들만 쓸어 담는 이유? 부동산 하락장에 돈 버는 숨은 비법,완료
2026-05-08 09:12,AI+Data Refined,부동산/정책/지원금,"새만금 땅, '이것' 놓치면 후회? 숨겨진 정부 투자+청년 지원금 폭탄",완료
2026-05-08 09:12,AI+Data Refined,부동산/정책/대출,용산 재개발 '이 평수' 폭락 직전? OOO 대출 막히자마자 '급매' 쏟아지는 지역 탑3,완료
2026-05-08 09:12,AI+Data Refined,부동산/지역경제/정책,인구소멸 위기 '지방 군청 소재지' 아파트? '이것' 덕분에 집값 2배 폭등 터진다,완료
2026-05-08 09:12,AI+Data Refined,주거/복지/지원금,서울 월세 30만원 '쪽방'의 충격 반전: 숨겨진 'OOOO 지원금'으로 주거비 0원 만든 비법,완료
2026-05-08 09:12,AI+Data Refined,탈주거/청년정책/지원금,월세 10만원 '제로하우스'의 비밀: 지방 소멸 위기 마을에서 '청년 마을 투자자' 되는 법 (정부 지원금 200% 활용),완료
2026-05-08 09:12,AI+Data Refined,주거/라이프스타일/커뮤니티,강남 월세 300만원 대신 '이곳'? '반려동물 육아 품앗이' 코하우징에서 찾은 MZ세대의 진짜 행복,완료
2026-05-08 09:12,AI+Data Refined,탈주거/자산증식/라이프스타일,나는 왜 '폐교'에서 살기로 했을까? '워케이션 커뮤니티' 만들고 '집 없는 부자' 된 MZ 이야기,완료
2026-05-08 09:12,AI+Data Refined,재테크/FOMO/라이프스타일,"30대에도 '내 집'은커녕 해외여행도 못 가는 당신, '이것' 때문에 평생 가난하다",완료
2026-05-08 09:12,AI+Data Refined,사회현상/주거/라이프스타일,문신 학부모 '충격 발언'? '틀린 게 아니라 다른 것'..MZ세대가 도시 떠나 '이곳' 가는 이유,완료
2026-05-09 09:14,AI+Data Refined,부동산/청약,"'이 아파트' 다음 타자, 정부 공시 '특급 개발지' 미공개 정보로 벼락부자 된 사람들",완료
2026-05-09 09:14,AI+Data Refined,부동산/청약,"'전세 사기' 터진 빌라촌, 역으로 '이 정책' 활용해 1억 벌 수 있는 충격 기회",완료
2026-05-09 09:14,AI+Data Refined,보조금/지원금/복지,"'OO시' 빈집 싹쓸이? '월 300만원 수익' 에어비앤비 전환, 정부 지원금 리스트 대공개",완료
2026-05-09 09:14,AI+Data Refined,부동산/청약,'생애 첫 주택' 꿈 깨졌나? 특례 보금자리론 막히자마자 '급매' 쏟아지는 지역 탑5,완료
2026-05-09 09:14,AI+Data Refined,보조금/지원금/복지,"'지방 소멸' 위기? 역발상으로 '폐교' 사고 떼돈 번 사람들, 숨겨진 지자체 보조금",완료
2026-05-09 09:14,AI+Data Refined,부동산/청약,"'반값 아파트' 진짜 나왔다? '이 지역' 미분양 폭탄, 건설사 파격 할인 조건",완료
2026-05-09 09:14,AI+Data Refined,부동산/청약,'깡통 전세' 터지는데도 돈 버는 강남 투자자들의 비밀: '이 대책'으로 무피 투자,완료
2026-05-09 09:14,AI+Data Refined,부동산/청약,'재개발 투자' 초보가 1년 만에 5억 번 비결? '이 동네' 묶이기 전 마지막 기회,완료
2026-05-09 09:14,AI+Data Refined,도파민/이슈,"'배민 중독' 당신, 매달 'OO만원' 버리는 중? AI 가계부로 숨은 지출 잡고 '짠테크' 역전승",완료
2026-05-09 09:14,AI+Data Refined,도파민/이슈,쓰레기 '줍줍'으로 강남 아파트 전세 마련? '업사이클링 예술'이 '억대 투자 자산' 되는 충격 반전,완료
2026-05-09 20:39,AI+Data Refined,부동산/청약,🚨긴급🚨 신생아 특례대출 '이 조건' 바뀌면 'OO구 빌라' 싹쓸이 된다? 2024년 2차 개편안 파급력!,완료
2026-05-09 20:39,AI+Data Refined,부동산/청약,"강원도 'OO마을' 땅값 3개월 만에 3배 뛴 소름 돋는 이유: 정부 지방소멸 기금 1조, 당신의 투자 지도 바꾼다!",완료
2026-05-09 20:39,AI+Data Refined,보조금/지원금/복지,서울시 '청년 주거 공유' 신청하면 강남 월세 5만원? 보증금 0원 '정부 지원 코하우징'의 비밀!,완료
2026-05-09 20:39,AI+Data Refined,부동산/청약,2024년 '미분양 폭탄' 터지는 지역 TOP 3? 지금 잡으면 1년 뒤 'OO억' 번다!,완료
2026-05-09 20:39,AI+Data Refined,부동산/청약,정부 'GTX 노선' 발표에 '이 동네' 집값 5억 폭등 확정! 투자자들 몰래 매입하는 숨은 보석 지역은?,완료
2026-05-09 20:39,AI+Data Refined,예적금/특판,"생애최초 주택대출, '이 은행' 몰래 1%대 금리 뿌린다? 90% 놓치는 '숨은 조건' 대공개!",완료
2026-05-09 20:39,AI+Data Refined,부동산/청약,전세 사기? 이제 '이 빌라'는 안전하다! 정부 '전세보증금 반환 보증' 강화로 '숨은 안전 투자처' 찾기!,완료
2026-05-09 20:39,AI+Data Refined,부동산/청약,'폐교 부지' 단 돈 1억에 살 수 있는 절호의 기회? 지자체 '귀농귀촌 지원금' 받으면 평생 월세 걱정 끝!,완료
2026-05-09 20:39,AI+Data Refined,세금/절세,'다주택자 양도세 폭탄' 피하는 '이 지역' 재개발 꿀팁? 2025년 'OO뉴타운' 지정 예상지 독점 공개!,완료
2026-05-09 20:39,AI+Data Refined,연금/시니어,노인복지주택 '입주 조건' 대폭 완화된다! 월 50만원으로 '강남 요양 시설' 입성하는 법 (신청 서류 완전 분석),완료
2026-05-10 09:24,AI+Data Refined,부동산/청약,"🚨긴급포착🚨 OO시 '재개발 무산' 그곳, 정부 '특별법'으로 1년 뒤 OO억 번다?",완료
2026-05-10 09:24,AI+Data Refined,부동산/청약,용인·동탄 놓쳤다면 '이 도시' 주목! '인구소멸 위기' 지역에 쏟아지는 '정부 매입' 극비 정보,완료
2026-05-10 09:24,AI+Data Refined,부동산/청약,"침수지역 'OO동' 깡통전세 대신 '이것' 투자한 자들, 이미 OO억 벌고 있다!",완료
2026-05-10 09:24,AI+Data Refined,부동산/청약,전세사기 악몽 끝? '지자체 비밀 특례'로 '폐가' 줍줍해서 '새 아파트' 되는 소름돋는 방법,완료
2026-05-10 09:24,AI+Data Refined,부동산/청약,🚨특종🚨 '버려진 시골 마을' 땅값 수직 상승! '정부 이주 지원금' 싹쓸이한 MZ세대 비밀,완료
2026-05-10 09:24,AI+Data Refined,부동산/청약,집값 폭락 공포? 'OO시 재난 지역'에서 '역대급 정부 지원'으로 '로또 아파트' 잡는 법,완료
2026-05-10 09:24,AI+Data Refined,부동산/청약,"'OO구' 재건축 조합원 지분 'OO만원'에 샀더니, 다음 달 OO억? '노후계획도시법' 마지막 기회",완료
2026-05-10 09:24,AI+Data Refined,도파민/이슈,챗GPT가 절대 못 뺏는 '이 자산' 만드는 법: '디지털 금식'이 월 100만원 버는 새로운 재테크!,완료
2026-05-10 09:24,AI+Data Refined,보조금/지원금/복지,혼자서는 못 산다? 'OO 공동체'서 월세 0원에 살고 '억대 연봉' 번 MZ세대 충격 근황,완료
2026-05-10 09:24,AI+Data Refined,네이트판 인기 스토리,남친 전여친에 분노? '진짜 관계'로 '월급 외 수입' 만드는 '은밀한 커뮤니티'의 비밀,완료
2026-05-10 20:41,AI+Data Refined,부동산/청약,🚨딸 위해 서울 아파트 포기? 월 100만원 '이 보조금' 받으면 2년 만에 내 집 마련!,완료
2026-05-10 20:41,AI+Data Refined,부동산/청약,"월급 300만원 초보 부모, '신생아 특례대출' 대신 'OO대출'로 강남 전세 탈출 비법!",완료
2026-05-10 20:41,AI+Data Refined,부동산/청약,🚨긴급🚨 3인 가족 현금 5천만원으로 'GTX OOO역' 도보 10분 아파트 줍줍 비법,완료
2026-05-10 20:41,AI+Data Refined,부동산/청약,"MZ N잡러, '월세 100만원' 주거형 오피스텔로 2년 만에 순자산 3억 만든 미친 전략",완료
2026-05-10 20:41,AI+Data Refined,부동산/청약,🚨당신만 모르는🚨 'OO시 대환대출 특례'로 이자 폭탄 피하고 똘똘한 한 채 사는 법,완료
2026-05-10 20:41,AI+Data Refined,부동산/청약,서울살이 포기? No! 경기도 '이 지역' 미분양 줍줍으로 3년 만에 인생 역전한 비결,완료
2026-05-10 20:41,AI+Data Refined,부동산/청약,'영끌' 대신 '이 레버리지'로 벼락거지 탈출! 평범한 직장인이 강남 입성한 충격 실화,완료
2026-05-10 20:41,AI+Data Refined,부동산/청약,부동산 하락장? '이 조건'에 맞는 사람은 지금이 기회다! 역전세난 활용 비법 대공개,완료
2026-05-10 20:41,AI+Data Refined,도파민/이슈,AI가 뺏는 직업 1위 '이것' 아니고 '이것'? 당신의 '감성 노동'이 억대 연봉 되는 법,완료
2026-05-10 20:41,AI+Data Refined,도파민/이슈,"챗GPT 5.0 시대, 당신의 '디지털 흔적'이 월 100만원 버는 '데이터 소유권 경제'",완료
2026-05-11 10:57,AI+Data Refined,부동산/청약,🚨1인 비혼 여성 주목🚨 '이 대출'로 서울 입성? 당신만 몰랐던 '솔로 주택' 특례 조건 완벽 분석,완료
2026-05-11 10:57,AI+Data Refined,보조금/지원금/복지,"월급 250만원 프리랜서, 'OO시 빈집 재생 사업'으로 월세 0원+수익형 에어비앤비 만드는 법 (소득증빙 걱정 끝)",완료
2026-05-11 10:57,AI+Data Refined,연금/시니어,"만 55세 은퇴 예정자, '주택연금 아닌 이것'으로 강남 아파트 살면서 월 200만원 받는 비법 (숨겨진 금융 상품 해부)",완료
2026-05-11 10:57,AI+Data Refined,부동산/청약,우리 동네 'OO아파트'만 급매 쏟아지는 이유? '초소형 가구 증가'에 따른 예상치 못한 시장 변화 포착,완료
2026-05-11 10:57,AI+Data Refined,부동산/청약,"부부합산 연봉 8천만원, 지금 당장 '이 대출'로 3억 아파트 살 수 있는 기회 (소득 구간별 최적 상품 해부)",완료
2026-05-11 10:57,AI+Data Refined,보조금/지원금/복지,"사회초년생 20대, '숨겨진 전세보증금 지원' 받아 월 10만원으로 강남 오피스텔 사는 법 (서울시 특례)",완료
2026-05-11 10:57,AI+Data Refined,세금/절세,세금 폭탄 피하는 법? '다주택자 아닌 이것'으로 'OO 지역' 주택 매수 시 억대 세금 절감 (정부 발표 후폭풍),완료
2026-05-11 10:57,AI+Data Refined,주식/비트코인 한탕주의,"'40살 연봉 6500' 당신, 10년 뒤 'OO억 자산가' 되는 비밀? 지금 당장 시작해야 할 '이 투자'",완료
2026-05-11 10:57,AI+Data Refined,도파민/이슈,"🚨폐교에서 살아보니🚨 월 50만원으로 '이 마을' 땅 사고, 'MZ 예술가 워케이션 성지' 만든 비결",완료
2026-05-11 10:57,AI+Data Refined,보조금/지원금/복지,"인구 1천명 'OO리' 마을, '빈집 대출'로 사고 '힙한 서점 겸 카페' 차려 월 500만원 버는 법 (지자체 지원금 싹쓸이 가이드)",완료
2026-05-11 21:13,AI+Data Refined,부동산/청약,"🚨긴급입수🚨 2040 'AI 스마트시티' 로드맵, '이 OO군' 저평가 임야 100평이 10년 뒤 'OO억' 된다? (정부 '미래도시특별법' 극비 분석)",완료
2026-05-11 21:13,AI+Data Refined,보조금/지원금/복지,"'기후 난민' 시대, '생존형 도시'로 뜨는 '이 OO동네' 폐가 지금 사면 '환경 주택 보조금'으로 월 200만원? (미공개 지자체 계획서 독점 공개)",완료
2026-05-11 21:13,AI+Data Refined,부동산/청약,GTX 다음 타자는 '초고속 공공 모빌리티'? 'OO시' 지하철 없는 외곽 땅값이 5년 뒤 3배 오르는 '이유' (도시재생 R&D 용역 보고서 해부),완료
2026-05-11 21:13,AI+Data Refined,주식/비트코인 한탕주의,🚨충격 공개🚨 당신의 '하루 일정'이 '월 OOO만원' 된다? '나만의 AI 데이터 비서' 훈련시키고 '이 플랫폼'에 팔아 돈 버는 법,완료
2026-05-11 21:13,AI+Data Refined,주식/비트코인 한탕주의,"챗GPT 5.0 시대, 당신의 '구매 이력'이 '패시브 인컴'으로? '초개인화 데이터 금융 상품'으로 'OO억 자산가' 된 사람들",완료
2026-05-11 21:13,AI+Data Refined,주식/비트코인 한탕주의,'AI 그림' 팔고 'AI 보이스'로 월 천만원? 이제 '나의 모든 디지털 창작물'이 '토큰화'되어 '억대 수익' 되는 시대 (저작권 침해 NO),완료
2026-05-11 21:13,AI+Data Refined,보조금/지원금/복지,🚨노인&청년 상생🚨 'OO동 공유주택' 투자로 '월세 0원' 살고 '정부 지원금' 월 100만원 추가 받는 법 (초고령사회 & 1인 가구 특례법 완전 분석),완료
2026-05-11 21:13,AI+Data Refined,부동산/청약,'OO시 초소형 아파트' 역전세난 공포? No! '고령자 주거 안정 기금' + '청년 주택 대출' 이중 수혜로 '순자산 2억' 만든 비밀!,완료
2026-05-11 21:13,AI+Data Refined,연금/시니어,'만 60세 독신' 주목! 'OO구 실버타운' 대기자 포화? '이 지역' 빈집 사고 'AI 간병인 시스템' 도입하면 '국가 보조금' 평생 지급?!,완료
2026-05-11 21:13,AI+Data Refined,도파민/이슈,"네이트판 레전드: ""남편이 수술한 나 두고 치킨을?"" 이 부부, 'OO동 폐가' 투자로 월 500만원 벌자마자 역전! 충격 실화",완료
2026-05-12 10:27,AI+Data Refined,부동산/청약,🚨긴급 폭로🚨 당신이 모르는 'OO시' 재건축 비밀! '한 달 내 터질' 용적률 상향 호재로 집값 '수억 폭등' 예고? (국토부 미공개 보고서 재해석),완료
2026-05-12 10:27,AI+Data Refined,부동산/청약,"서울 '청년 영끌족' 주목! 'GTX-A 개통' 숨겨진 환승역세권 '이 지역' 아파트, 2년 만에 시세 2배 뛴다? (정부 '교통 인프라 투자' 백서 독점 분석)",완료
2026-05-12 10:27,AI+Data Refined,부동산/청약,"수원 '역전세 난민' 구제 특보! 'OO구' 빌라/오피스텔, '전세금 반환 보증' 숨겨진 꼼수로 내 돈 '수천만원' 회수하는 법 (변호사 극비 자문)",완료
2026-05-12 10:27,AI+Data Refined,보조금/지원금/복지,월 100만원 '최저 주거비' 보장! '경기 외곽' 폐교 부지 '0원'에 얻어 '미니 농막' 짓고 정부 보조금 '매년 500만원' 받는 법,완료
2026-05-12 10:27,AI+Data Refined,부동산/청약,"지방 '소멸 위기 지역' 땅값 폭등 예고! '인구감소지역 부활 특례법' 적용 'OO군' 토지, 3년 뒤 10배 오를 대박 기회? (미공개 투자 지도)",완료
2026-05-12 10:27,AI+Data Refined,보조금/지원금/복지,서울 '반지하 비상!' '기후변화 취약 주택' 선정되면 정부가 '이주 지원금' 최대 5천만원 현금 지급? (긴급 대책 발표),완료
2026-05-12 10:27,AI+Data Refined,부동산/청약,당장 '이사갈 집' 찾으세요? 'OO동' 전세 물건 '최악의 급매물' 터진다! '깡통전세' 피하고 '보증금 지키는' 3단계 체크리스트,완료
2026-05-12 10:27,AI+Data Refined,부동산/청약,"연봉 3천 초보 직장인, '이 동네' 20평 아파트 '줍줍'하고 '신생아 특례대출' 숨은 조건으로 LTV 90% 뽑아내는 법",완료
2026-05-12 10:27,AI+Data Refined,도파민/이슈,"🚨충격 공개🚨 당신의 '오래된 카톡 대화' 10년치, AI가 학습해 '월 200만원' 개인 맞춤형 심리상담 봇 만드는 법 (챗GPT-5.0 독점 활용)",완료
2026-05-12 10:27,AI+Data Refined,도파민/이슈,"당신이 올린 'SNS 사진 100장', AI가 분석해 '월 500만원' 버는 '디지털 초상화' 사업 시작? (초상권 안전가이드 포함)",완료
2026-05-12 21:14,AI+Data Refined,부동산/청약,"🚨**[단독입수] '인구소멸 1급 위기' OO군, '지하수 댐' 완공 시 'OO테크밸리'로 둔갑?…지금 사야 할 '논두렁 땅' 극비 지도 (정부 미공개 보고서 재해석)**",완료
